,Confidence,QualityBrightness,QualitySharpness,deltat,dur,fa,fps,hits,n0,n1,proponeface,score,dprime,spind
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2133_child0_p3mQ5h_scientific.pickle,99.85881984474793,46.083450440511804,99.93016374913097,200,161.4,0.32154696132596683,30.0,0.5805902383654937,905,1762,0.6843517753922378,0.4211161387631976,0.6667810142665705,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2159_child1_43xz3V_scientific.pickle,99.90163157686987,45.200057317014725,99.78426686913001,200,159.9,0.39114391143911437,30.0,0.7130946542422756,813,2039,0.8528860179204001,0.5357928170046421,0.8387870384763849,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2166_child0_T5ytKk_scientific.pickle,99.93748200124263,45.60789236190007,99.9099990179721,200,161.033333,0.6060903732809431,30.000000062098945,0.7527193618564177,1018,1379,0.8688185392096006,0.36103834246249106,0.4139286080844409,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2236_child0_z4LrlT_scientific.pickle,99.99915201523724,33.361003389545516,99.93934171340045,133,152.8,0.41714285714285715,7.499999999999999,0.6113744075829384,175,422,0.7114210985178727,0.4534313725490196,0.4921112093206098,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2249_child0_kLhvTv_scientific.pickle,99.96516273788656,51.676137269462124,99.95594087779094,200,150.033333,0.12661498708010335,30.000000066651854,0.8042831647828673,387,1681,0.864696734059098,0.5755395683453237,1.9995594613211614,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2261_child0_6y7rl4_scientific.pickle,99.47861273864417,33.15542325293539,99.94187937988501,200,158.9,0.2334710743801653,30.0,0.6116504854368932,968,1751,0.6999370937303417,0.4982025164769323,1.0110867320616919,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2271_child0_Wym55d_scientific.pickle,99.85740852904361,45.28874304158856,98.44811372499208,200,156.166667,0.2765957446808511,29.99999993596585,0.6080074487895717,799,2148,0.7420524855984638,0.6106958021851638,0.8671140562059412,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2272_child0_47J4q3_scientific.pickle,99.9743751273771,49.86189726764043,99.69776297319625,200,153.666667,0.3878378378378378,29.99999993492408,0.7382495948136143,740,1234,0.9251951431049437,0.45746426060464024,0.9229171633810502,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2345_child0_vB68hD_scientific.pickle,99.97198750812223,51.60645018092703,99.8805525141991,200,462.833333,0.5673076923076923,30.000000021606052,0.7335757575757575,208,4125,0.9272701087347879,0.3004581812533975,0.454139824548599,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2345_child1_kLKKgR_scientific.pickle,99.92667399336314,34.840863214601775,99.94793017774026,200,168.4,0.45925925925925926,30.0,0.7953063885267275,945,1534,0.869212504946577,0.48349647165945825,0.9272725121561769,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2411_child1_w6b2RR_scientific.pickle,99.688752544525,36.918431256399245,99.86017208012272,200,167.033533,0.3458646616541353,14.98501501491919,0.6293706293706294,266,858,0.7871405750798722,0.4622019279553526,0.726696238542933,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2412_child1_wkh2bH_scientific.pickle,99.91476290241803,51.91351516641133,99.81559876043282,200,155.433333,0.6183673469387755,30.000000064336263,0.7320810677212062,980,2023,0.8722400857449089,0.4396657655443598,0.317923505421816,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2492_child0_6yvlx4_scientific.pickle,99.85498470415118,34.59486208352015,98.37543276724172,133,164.0,0.35678391959798994,7.5,0.6413301662707839,398,421,0.6555645816409423,0.43370508054522927,0.7290851564422494,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2502_child0_93ZYwT_scientific.pickle,99.54713439488354,24.859465875421737,99.58201910367771,202,151.41573,0.3613636363636364,14.833333366355001,0.6523736600306279,440,653,0.7494437027147307,0.4008313539192399,0.7465530468277541,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2565_child0_D9X6zp_scientific.pickle,99.84355467126724,52.653215478328946,99.77376355719059,200,155.233333,0.3575547866205306,30.000000064419158,0.6710097719869706,867,1228,0.807040137368534,0.3271276595744681,0.807705616214825,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2600_child0_rv6Wyl_scientific.pickle,99.98242823939863,43.42103159623618,99.92442846589381,200,153.966667,0.6581632653061225,29.999999935050877,0.8652643547470154,980,1759,0.921445574550963,0.5786754344762799,0.6968254319396516,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2658_child0_VnB77X_scientific.pickle,99.92977690321935,39.1913889201117,99.72823980439819,133,165.2,0.1487603305785124,7.500000000000001,0.4878048780487805,242,492,0.6669354838709678,0.4570737605804111,1.0111915649154906,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2663_child0_YXdDYN_scientific.pickle,99.25254805005348,27.84216150005212,99.641151338772,200,159.8,0.2513426423200859,29.999999999999996,0.37787676317743135,931,1347,0.426814011676397,0.31949193942354664,0.3592086819908747,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2691_child0_k11Y11_scientific.pickle,99.87361592782408,28.129579277000694,99.87988528239336,200,146.466667,0.17391304347826086,29.99999993172508,0.8276204669647292,322,2013,0.916287534121929,0.5558589870903674,1.8836180883428524,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2702_child0_LX3RWM_scientific.pickle,99.90149724312376,19.592262334230412,99.86163129122063,200,163.366667,0.34806629834254144,29.999999938788,0.8125778331257784,724,1606,0.8525392616765246,0.5466507177033493,1.2779821066773815,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2725_child0_zxywKx_scientific.pickle,98.97637757479603,58.19673587964929,99.21537383268577,200,170.933333,0.5060240963855421,30.00000005850234,0.6621621621621622,1660,1850,0.7935672514619883,0.4345369688037337,0.40327054369216636,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2727_child0_KLZKq6_scientific.pickle,99.86266817365374,37.56398208201433,99.74798954768676,133,165.466667,0.2653061224489796,7.499999984891216,0.5717299578059072,245,474,0.5748792270531401,0.4957983193277311,0.8078519141020043,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2735_child0_h4qkzR_scientific.pickle,99.92271457440236,31.566675503290877,99.55368476658526,176,167.470588,0.22371364653243847,17.00000002388479,0.6033333333333334,447,600,0.589185393258427,0.3224076281287247,1.0216956750346777,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2742_child0_JjHkNB_scientific.pickle,99.90508995982138,48.85040581697285,97.80916010090874,200,163.266667,0.4031413612565445,29.99999993875051,0.7546325878594249,764,1565,0.8575510204081632,0.4288434079009995,0.9343649008191184,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2750_child0_9RGLRr_scientific.pickle,99.65983485526779,34.34428678888853,94.98400219768082,133,154.933333,0.08681672025723473,7.500000016135973,0.1391304347826087,311,345,0.2527944969905417,0.2857142857142857,0.27638673181636464,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2807_child0_k4Yx0P_scientific.pickle,98.74064886094311,32.02123012683229,99.59021140110866,200,161.8,0.35234375,29.999999999999996,0.6425406203840472,1280,2031,0.6709225700164745,0.5334561080417434,0.7442585805267274,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2808_child0_tyjx9k_scientific.pickle,99.98340704602994,32.87730509067866,99.35897047770945,200,152.733333,0.5815602836879432,30.000000065473596,0.848652384243262,1128,1447,0.9315008726003491,0.4569086651053864,0.8247841033954635,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2810_child0_4PbVHn_scientific.pickle,99.97559560186917,41.066915843912575,99.6932116861876,200,160.733333,0.34491315136476425,30.000000062214852,0.8894529046813311,806,1773,0.898424543946932,0.5777572681125981,1.622714561619651,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2830_child1_gXt3d0_scientific.pickle,99.91989478142469,55.805187721849336,99.91577401846266,160,159.84,0.40552016985138006,12.5,0.5858895705521472,471,652,0.7033516758379189,0.45021337126600286,0.45606808238861923,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_283_child0_5O3_scientific.pickle,98.52961669267208,37.035074448034706,99.88815497722562,167,156.083333,0.13178294573643412,12.000000025627335,0.4167794316644114,387,739,0.32354511478910836,0.6089108910891089,0.9078631647873623,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2851_child0_2G7kjQ_scientific.pickle,99.43504537180735,35.09494552787895,99.316582805954,200,160.6,0.1252371916508539,15.0,0.33186490455212925,527,681,0.36058091286307054,0.33141542002301494,0.714428495520379,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_3059_child0_GYyDVl_scientific.pickle,99.84007643536152,50.404752576208836,99.86386928055624,200,166.966667,0.5282805429864253,29.999999940107806,0.6202072538860104,884,1930,0.8858511275194572,0.4061725613876999,0.23507687078272405,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_381_child0_jFv_scientific.pickle,98.07972273928925,49.12083198973038,99.93681220189696,167,159.25,0.30970149253731344,12.0,0.52,536,600,0.6096284667713239,0.41630901287553645,0.5468502335837726,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_629_child0_14r_scientific.pickle,99.98745268354315,50.044658838523006,99.74633543483037,167,157.5,0.724025974025974,12.0,0.8610709117221418,308,691,0.908994708994709,0.4575087310826543,0.49029978248392914,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_760_child0_tOq_scientific.pickle,99.61226521936854,41.63645131651214,53.50044701512258,167,155.083333,0.05714285714285714,12.000000025792584,0.15529753265602322,315,689,0.3444384739387426,0.23244929797191888,0.5652453233835113,1
